parent_node_id	Class	Subclass	Species	complex	Element type	n	nspp	freq
fos_A3_A4	FOSFOMYCIN	FOSFOMYCIN	Enterobacter hormaechei_A	NA	AMR	9	6055	0.001486374896779521
fos_A3_A4	FOSFOMYCIN	FOSFOMYCIN	Enterobacter kobei	Enterobacter cloacae complex	AMR	5	759	0.006587615283267457
fos_A3_A4	FOSFOMYCIN	FOSFOMYCIN	Enterobacter roggenkampii	NA	AMR	1	509	0.0019646365422396855
fos_A_A2	FOSFOMYCIN	FOSFOMYCIN	Enterobacter hormaechei_A	NA	AMR	50	6055	0.008257638315441783
fos_A_A2	FOSFOMYCIN	FOSFOMYCIN	Enterobacter ludwigii	Enterobacter cloacae complex	AMR	129	223	0.57847533632287
lnu_BFG	LINCOSAMIDE	LINCOSAMIDE	Enterobacter hormaechei_A	NA	AMR	7	6055	0.0011560693641618498
lnu_BFG	LINCOSAMIDE	LINCOSAMIDE	Enterobacter ludwigii	Enterobacter cloacae complex	AMR	1	223	0.004484304932735426
mcr-10	COLISTIN	COLISTIN	Enterobacter asburiae	Enterobacter cloacae complex	AMR	9	53	0.16981132075471697
mcr-10	COLISTIN	COLISTIN	Enterobacter asburiae_B	NA	AMR	9	228	0.039473684210526314
mcr-10	COLISTIN	COLISTIN	Enterobacter cloacae	Enterobacter cloacae complex	AMR	10	457	0.02188183807439825
mcr-10	COLISTIN	COLISTIN	Enterobacter cloacae_I	NA	AMR	11	39	0.28205128205128205
mcr-10	COLISTIN	COLISTIN	Enterobacter cloacae_M	NA	AMR	17	407	0.04176904176904177
mcr-10	COLISTIN	COLISTIN	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	1	127	0.007874015748031496
mcr-10	COLISTIN	COLISTIN	Enterobacter hormaechei_A	NA	AMR	10	6055	0.0016515276630883566
mcr-10	COLISTIN	COLISTIN	Enterobacter kobei	Enterobacter cloacae complex	AMR	98	759	0.12911725955204217
mcr-10	COLISTIN	COLISTIN	Enterobacter ludwigii	Enterobacter cloacae complex	AMR	8	223	0.03587443946188341
mcr-10	COLISTIN	COLISTIN	Enterobacter roggenkampii	NA	AMR	59	509	0.11591355599214145
mcr-10	COLISTIN	COLISTIN	Enterobacter sichuanensis	NA	AMR	11	61	0.18032786885245902
mcr-4	COLISTIN	COLISTIN	Enterobacter cloacae	Enterobacter cloacae complex	AMR	5	457	0.010940919037199124
mcr-4	COLISTIN	COLISTIN	Enterobacter hormaechei_A	NA	AMR	2	6055	3.3030553261767135e-4
mcr-4	COLISTIN	COLISTIN	Enterobacter kobei	Enterobacter cloacae complex	AMR	22	759	0.028985507246376812
mcr-9	COLISTIN	COLISTIN	Enterobacter asburiae	Enterobacter cloacae complex	AMR	3	53	0.05660377358490566
mcr-9	COLISTIN	COLISTIN	Enterobacter asburiae_B	NA	AMR	97	228	0.42543859649122806
mcr-9	COLISTIN	COLISTIN	Enterobacter asburiae_E	NA	AMR	1	4	0.25
mcr-9	COLISTIN	COLISTIN	Enterobacter bugandensis	NA	AMR	5	230	0.021739130434782608
mcr-9	COLISTIN	COLISTIN	Enterobacter chengduensis	NA	AMR	7	76	0.09210526315789473
mcr-9	COLISTIN	COLISTIN	Enterobacter cloacae	Enterobacter cloacae complex	AMR	39	457	0.08533916849015317
mcr-9	COLISTIN	COLISTIN	Enterobacter cloacae_I	NA	AMR	1	39	0.02564102564102564
mcr-9	COLISTIN	COLISTIN	Enterobacter cloacae_L	NA	AMR	1	18	0.05555555555555555
mcr-9	COLISTIN	COLISTIN	Enterobacter cloacae_M	NA	AMR	83	407	0.20393120393120392
mcr-9	COLISTIN	COLISTIN	Enterobacter cloacae_P	NA	AMR	2	9	0.2222222222222222
mcr-9	COLISTIN	COLISTIN	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	28	127	0.2204724409448819
mcr-9	COLISTIN	COLISTIN	Enterobacter hormaechei_A	NA	AMR	1472	6055	0.2431048720066061
mcr-9	COLISTIN	COLISTIN	Enterobacter kobei	Enterobacter cloacae complex	AMR	311	759	0.40974967061923584
mcr-9	COLISTIN	COLISTIN	Enterobacter ludwigii	Enterobacter cloacae complex	AMR	24	223	0.10762331838565023
mcr-9	COLISTIN	COLISTIN	Enterobacter mori	NA	AMR	2	44	0.045454545454545456
mcr-9	COLISTIN	COLISTIN	Enterobacter quasihormaechei	NA	AMR	3	23	0.13043478260869565
mcr-9	COLISTIN	COLISTIN	Enterobacter roggenkampii	NA	AMR	57	509	0.11198428290766209
mcr-9	COLISTIN	COLISTIN	Enterobacter sichuanensis	NA	AMR	1	61	0.01639344262295082
mcr-9	COLISTIN	COLISTIN	Enterobacter_A timonensis	NA	AMR	1	3	0.3333333333333333
mef_gen	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	Enterobacter cloacae	Enterobacter cloacae complex	AMR	1	457	0.002188183807439825
merB_gen	MERCURY	ORGANOMERCURY	Enterobacter asburiae_B	NA	STRESS	24	228	0.10526315789473684
merB_gen	MERCURY	ORGANOMERCURY	Enterobacter asburiae_D	NA	STRESS	1	15	0.06666666666666667
merB_gen	MERCURY	ORGANOMERCURY	Enterobacter asburiae_E	NA	STRESS	3	4	0.75
merB_gen	MERCURY	ORGANOMERCURY	Enterobacter bugandensis	NA	STRESS	16	230	0.06956521739130435
merB_gen	MERCURY	ORGANOMERCURY	Enterobacter chengduensis	NA	STRESS	24	76	0.3157894736842105
merB_gen	MERCURY	ORGANOMERCURY	Enterobacter chuandaensis	NA	STRESS	1	6	0.16666666666666666
merB_gen	MERCURY	ORGANOMERCURY	Enterobacter cloacae	Enterobacter cloacae complex	STRESS	38	457	0.08315098468271334
merB_gen	MERCURY	ORGANOMERCURY	Enterobacter cloacae_I	NA	STRESS	12	39	0.3076923076923077
merB_gen	MERCURY	ORGANOMERCURY	Enterobacter cloacae_M	NA	STRESS	29	407	0.07125307125307126
merB_gen	MERCURY	ORGANOMERCURY	Enterobacter cloacae_Q	NA	STRESS	1	1	1
merB_gen	MERCURY	ORGANOMERCURY	Enterobacter hormaechei	Enterobacter cloacae complex	STRESS	11	127	0.08661417322834646
merB_gen	MERCURY	ORGANOMERCURY	Enterobacter hormaechei_A	NA	STRESS	947	6055	0.1563996696944674
merB_gen	MERCURY	ORGANOMERCURY	Enterobacter kobei	Enterobacter cloacae complex	STRESS	45	759	0.05928853754940711
merB_gen	MERCURY	ORGANOMERCURY	Enterobacter ludwigii	Enterobacter cloacae complex	STRESS	1	223	0.004484304932735426
merB_gen	MERCURY	ORGANOMERCURY	Enterobacter mori	NA	STRESS	1	44	0.022727272727272728
merB_gen	MERCURY	ORGANOMERCURY	Enterobacter roggenkampii	NA	STRESS	29	509	0.05697445972495088
merB_gen	MERCURY	ORGANOMERCURY	Enterobacter sichuanensis	NA	STRESS	2	61	0.03278688524590164
merB_gen	MERCURY	ORGANOMERCURY	Enterobacter_A timonensis	NA	STRESS	2	3	0.6666666666666666
merP	MERCURY	MERCURY	Enterobacter asburiae	Enterobacter cloacae complex	STRESS	2	53	0.03773584905660377
merP	MERCURY	MERCURY	Enterobacter asburiae_B	NA	STRESS	79	228	0.34649122807017546
merP	MERCURY	MERCURY	Enterobacter asburiae_D	NA	STRESS	4	15	0.26666666666666666
merP	MERCURY	MERCURY	Enterobacter bugandensis	NA	STRESS	1	230	0.004347826086956522
merP	MERCURY	MERCURY	Enterobacter chengduensis	NA	STRESS	18	76	0.23684210526315788
merP	MERCURY	MERCURY	Enterobacter chuandaensis	NA	STRESS	2	6	0.3333333333333333
merP	MERCURY	MERCURY	Enterobacter cloacae	Enterobacter cloacae complex	STRESS	59	457	0.12910284463894967
merP	MERCURY	MERCURY	Enterobacter cloacae_I	NA	STRESS	18	39	0.46153846153846156
merP	MERCURY	MERCURY	Enterobacter cloacae_M	NA	STRESS	30	407	0.07371007371007371
merP	MERCURY	MERCURY	Enterobacter cloacae_P	NA	STRESS	2	9	0.2222222222222222
merP	MERCURY	MERCURY	Enterobacter hormaechei	Enterobacter cloacae complex	STRESS	22	127	0.1732283464566929
merP	MERCURY	MERCURY	Enterobacter hormaechei_A	NA	STRESS	1215	6055	0.20066061106523533
merP	MERCURY	MERCURY	Enterobacter kobei	Enterobacter cloacae complex	STRESS	90	759	0.11857707509881422
merP	MERCURY	MERCURY	Enterobacter ludwigii	Enterobacter cloacae complex	STRESS	5	223	0.02242152466367713
merP	MERCURY	MERCURY	Enterobacter mori	NA	STRESS	4	44	0.09090909090909091
merP	MERCURY	MERCURY	Enterobacter roggenkampii	NA	STRESS	29	509	0.05697445972495088
merP	MERCURY	MERCURY	Enterobacter sichuanensis	NA	STRESS	2	61	0.03278688524590164
merP	MERCURY	MERCURY	Enterobacter soli	NA	STRESS	1	23	0.043478260869565216
merP	MERCURY	MERCURY	Enterobacter sp013927005	NA	STRESS	5	11	0.45454545454545453
merP	MERCURY	MERCURY	Enterobacter vonholyi	NA	STRESS	2	18	0.1111111111111111
merP	MERCURY	MERCURY	Enterobacter_A timonensis	NA	STRESS	1	3	0.3333333333333333
merR_gen	MERCURY	MERCURY	Enterobacter asburiae	Enterobacter cloacae complex	STRESS	5	53	0.09433962264150944
merR_gen	MERCURY	MERCURY	Enterobacter asburiae_B	NA	STRESS	119	228	0.5219298245614035
merR_gen	MERCURY	MERCURY	Enterobacter asburiae_D	NA	STRESS	4	15	0.26666666666666666
merR_gen	MERCURY	MERCURY	Enterobacter asburiae_E	NA	STRESS	4	4	1
merR_gen	MERCURY	MERCURY	Enterobacter bugandensis	NA	STRESS	27	230	0.11739130434782609
merR_gen	MERCURY	MERCURY	Enterobacter chengduensis	NA	STRESS	56	76	0.7368421052631579
merR_gen	MERCURY	MERCURY	Enterobacter chuandaensis	NA	STRESS	2	6	0.3333333333333333
merR_gen	MERCURY	MERCURY	Enterobacter cloacae	Enterobacter cloacae complex	STRESS	135	457	0.29540481400437635
merR_gen	MERCURY	MERCURY	Enterobacter cloacae_I	NA	STRESS	31	39	0.7948717948717948
merR_gen	MERCURY	MERCURY	Enterobacter cloacae_L	NA	STRESS	1	18	0.05555555555555555
merR_gen	MERCURY	MERCURY	Enterobacter cloacae_M	NA	STRESS	194	407	0.47665847665847666
merR_gen	MERCURY	MERCURY	Enterobacter cloacae_P	NA	STRESS	8	9	0.8888888888888888
merR_gen	MERCURY	MERCURY	Enterobacter cloacae_Q	NA	STRESS	1	1	1
merR_gen	MERCURY	MERCURY	Enterobacter dykesii	NA	STRESS	1	7	0.14285714285714285
merR_gen	MERCURY	MERCURY	Enterobacter hormaechei	Enterobacter cloacae complex	STRESS	71	127	0.5590551181102362
merR_gen	MERCURY	MERCURY	Enterobacter hormaechei_A	NA	STRESS	3305	6055	0.5458298926507019
merR_gen	MERCURY	MERCURY	Enterobacter kobei	Enterobacter cloacae complex	STRESS	369	759	0.48616600790513836
merR_gen	MERCURY	MERCURY	Enterobacter ludwigii	Enterobacter cloacae complex	STRESS	26	223	0.11659192825112108
merR_gen	MERCURY	MERCURY	Enterobacter mori	NA	STRESS	10	44	0.22727272727272727
merR_gen	MERCURY	MERCURY	Enterobacter quasihormaechei	NA	STRESS	11	23	0.4782608695652174
merR_gen	MERCURY	MERCURY	Enterobacter roggenkampii	NA	STRESS	156	509	0.30648330058939094
merR_gen	MERCURY	MERCURY	Enterobacter sichuanensis	NA	STRESS	27	61	0.4426229508196721
merR_gen	MERCURY	MERCURY	Enterobacter soli	NA	STRESS	13	23	0.5652173913043478
merR_gen	MERCURY	MERCURY	Enterobacter sp013927005	NA	STRESS	8	11	0.7272727272727273
merR_gen	MERCURY	MERCURY	Enterobacter vonholyi	NA	STRESS	3	18	0.16666666666666666
merR_gen	MERCURY	MERCURY	Enterobacter_A timonensis	NA	STRESS	3	3	1
merT_gen	MERCURY	MERCURY	Enterobacter asburiae	Enterobacter cloacae complex	STRESS	5	53	0.09433962264150944
merT_gen	MERCURY	MERCURY	Enterobacter asburiae_B	NA	STRESS	118	228	0.5175438596491229
merT_gen	MERCURY	MERCURY	Enterobacter asburiae_D	NA	STRESS	4	15	0.26666666666666666
merT_gen	MERCURY	MERCURY	Enterobacter asburiae_E	NA	STRESS	1	4	0.25
merT_gen	MERCURY	MERCURY	Enterobacter bugandensis	NA	STRESS	12	230	0.05217391304347826
merT_gen	MERCURY	MERCURY	Enterobacter chengduensis	NA	STRESS	44	76	0.5789473684210527
merT_gen	MERCURY	MERCURY	Enterobacter chuandaensis	NA	STRESS	2	6	0.3333333333333333
merT_gen	MERCURY	MERCURY	Enterobacter cloacae	Enterobacter cloacae complex	STRESS	106	457	0.23194748358862144
merT_gen	MERCURY	MERCURY	Enterobacter cloacae_I	NA	STRESS	25	39	0.6410256410256411
merT_gen	MERCURY	MERCURY	Enterobacter cloacae_L	NA	STRESS	1	18	0.05555555555555555
merT_gen	MERCURY	MERCURY	Enterobacter cloacae_M	NA	STRESS	151	407	0.371007371007371
merT_gen	MERCURY	MERCURY	Enterobacter cloacae_P	NA	STRESS	8	9	0.8888888888888888
merT_gen	MERCURY	MERCURY	Enterobacter dykesii	NA	STRESS	1	7	0.14285714285714285
merT_gen	MERCURY	MERCURY	Enterobacter hormaechei	Enterobacter cloacae complex	STRESS	64	127	0.5039370078740157
merT_gen	MERCURY	MERCURY	Enterobacter hormaechei_A	NA	STRESS	2791	6055	0.4609413707679604
merT_gen	MERCURY	MERCURY	Enterobacter kobei	Enterobacter cloacae complex	STRESS	346	759	0.45586297760210803
merT_gen	MERCURY	MERCURY	Enterobacter ludwigii	Enterobacter cloacae complex	STRESS	26	223	0.11659192825112108
merT_gen	MERCURY	MERCURY	Enterobacter mori	NA	STRESS	8	44	0.18181818181818182
merT_gen	MERCURY	MERCURY	Enterobacter quasihormaechei	NA	STRESS	11	23	0.4782608695652174
merT_gen	MERCURY	MERCURY	Enterobacter roggenkampii	NA	STRESS	137	509	0.2691552062868369
merT_gen	MERCURY	MERCURY	Enterobacter sichuanensis	NA	STRESS	19	61	0.3114754098360656
merT_gen	MERCURY	MERCURY	Enterobacter soli	NA	STRESS	13	23	0.5652173913043478
merT_gen	MERCURY	MERCURY	Enterobacter sp013927005	NA	STRESS	8	11	0.7272727272727273
merT_gen	MERCURY	MERCURY	Enterobacter vonholyi	NA	STRESS	3	18	0.16666666666666666
merT_gen	MERCURY	MERCURY	Enterobacter_A timonensis	NA	STRESS	1	3	0.3333333333333333
met_repress	NICKEL	NICKEL	Enterobacter asburiae	Enterobacter cloacae complex	STRESS	10	53	0.18867924528301888
met_repress	NICKEL	NICKEL	Enterobacter asburiae_B	NA	STRESS	25	228	0.10964912280701754
met_repress	NICKEL	NICKEL	Enterobacter asburiae_D	NA	STRESS	4	15	0.26666666666666666
met_repress	NICKEL	NICKEL	Enterobacter asburiae_E	NA	STRESS	1	4	0.25
met_repress	NICKEL	NICKEL	Enterobacter bugandensis	NA	STRESS	38	230	0.16521739130434782
met_repress	NICKEL	NICKEL	Enterobacter chengduensis	NA	STRESS	12	76	0.15789473684210525
met_repress	NICKEL	NICKEL	Enterobacter chuandaensis	NA	STRESS	1	6	0.16666666666666666
met_repress	NICKEL	NICKEL	Enterobacter cloacae	Enterobacter cloacae complex	STRESS	64	457	0.1400437636761488
met_repress	NICKEL	NICKEL	Enterobacter cloacae_I	NA	STRESS	21	39	0.5384615384615384
met_repress	NICKEL	NICKEL	Enterobacter cloacae_M	NA	STRESS	231	407	0.5675675675675675
met_repress	NICKEL	NICKEL	Enterobacter dykesii	NA	STRESS	1	7	0.14285714285714285
met_repress	NICKEL	NICKEL	Enterobacter hormaechei	Enterobacter cloacae complex	STRESS	7	127	0.05511811023622047
met_repress	NICKEL	NICKEL	Enterobacter hormaechei_A	NA	STRESS	676	6055	0.11164327002477291
met_repress	NICKEL	NICKEL	Enterobacter kobei	Enterobacter cloacae complex	STRESS	344	759	0.45322793148880103
met_repress	NICKEL	NICKEL	Enterobacter ludwigii	Enterobacter cloacae complex	STRESS	7	223	0.03139013452914798
met_repress	NICKEL	NICKEL	Enterobacter roggenkampii	NA	STRESS	122	509	0.23968565815324164
met_repress	NICKEL	NICKEL	Enterobacter sichuanensis	NA	STRESS	12	61	0.19672131147540983
met_repress	NICKEL	NICKEL	Enterobacter vonholyi	NA	STRESS	1	18	0.05555555555555555
mph_3	MACROLIDE	ERYTHROMYCIN	Enterobacter asburiae_B	NA	AMR	8	228	0.03508771929824561
mph_3	MACROLIDE	ERYTHROMYCIN	Enterobacter chengduensis	NA	AMR	1	76	0.013157894736842105
mph_3	MACROLIDE	ERYTHROMYCIN	Enterobacter cloacae	Enterobacter cloacae complex	AMR	6	457	0.01312910284463895
mph_3	MACROLIDE	ERYTHROMYCIN	Enterobacter cloacae_I	NA	AMR	1	39	0.02564102564102564
mph_3	MACROLIDE	ERYTHROMYCIN	Enterobacter cloacae_M	NA	AMR	6	407	0.014742014742014743
mph_3	MACROLIDE	ERYTHROMYCIN	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	6	127	0.047244094488188976
mph_3	MACROLIDE	ERYTHROMYCIN	Enterobacter hormaechei_A	NA	AMR	204	6055	0.033691164327002476
mph_3	MACROLIDE	ERYTHROMYCIN	Enterobacter kobei	Enterobacter cloacae complex	AMR	17	759	0.022397891963109356
mph_3	MACROLIDE	ERYTHROMYCIN	Enterobacter ludwigii	Enterobacter cloacae complex	AMR	1	223	0.004484304932735426
mph_3	MACROLIDE	ERYTHROMYCIN	Enterobacter mori	NA	AMR	4	44	0.09090909090909091
mph_3	MACROLIDE	ERYTHROMYCIN	Enterobacter roggenkampii	NA	AMR	20	509	0.03929273084479371
mph_3	MACROLIDE	ERYTHROMYCIN	Enterobacter sichuanensis	NA	AMR	16	61	0.26229508196721313
mph_gen	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter asburiae	Enterobacter cloacae complex	AMR	6	53	0.11320754716981132
mph_gen	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter asburiae_B	NA	AMR	10	228	0.043859649122807015
mph_gen	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter asburiae_D	NA	AMR	1	15	0.06666666666666667
mph_gen	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter bugandensis	NA	AMR	12	230	0.05217391304347826
mph_gen	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter chengduensis	NA	AMR	8	76	0.10526315789473684
mph_gen	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter chuandaensis	NA	AMR	1	6	0.16666666666666666
mph_gen	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter cloacae	Enterobacter cloacae complex	AMR	52	457	0.1137855579868709
mph_gen	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter cloacae_I	NA	AMR	13	39	0.3333333333333333
mph_gen	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter cloacae_L	NA	AMR	1	18	0.05555555555555555
mph_gen	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter cloacae_M	NA	AMR	22	407	0.05405405405405406
mph_gen	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	22	127	0.1732283464566929
mph_gen	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter hormaechei_A	NA	AMR	1076	6055	0.17770437654830717
mph_gen	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter kobei	Enterobacter cloacae complex	AMR	49	759	0.06455862977602109
mph_gen	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter ludwigii	Enterobacter cloacae complex	AMR	3	223	0.013452914798206279
mph_gen	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter mori	NA	AMR	2	44	0.045454545454545456
mph_gen	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter roggenkampii	NA	AMR	22	509	0.043222003929273084
mph_gen	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter sichuanensis	NA	AMR	8	61	0.13114754098360656
mph_gen	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter sp013927005	NA	AMR	3	11	0.2727272727272727
mph_gen	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	Enterobacter_A timonensis	NA	AMR	1	3	0.3333333333333333
mph_gen	MACROLIDE	ERYTHROMYCIN	Enterobacter kobei	Enterobacter cloacae complex	AMR	1	759	0.0013175230566534915
mph_gen	MACROLIDE	ERYTHROMYCIN	Enterobacter roggenkampii	NA	AMR	1	509	0.0019646365422396855
msr	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	Enterobacter asburiae_B	NA	AMR	9	228	0.039473684210526314
msr	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	Enterobacter chengduensis	NA	AMR	1	76	0.013157894736842105
msr	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	Enterobacter cloacae	Enterobacter cloacae complex	AMR	6	457	0.01312910284463895
msr	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	Enterobacter cloacae_I	NA	AMR	1	39	0.02564102564102564
msr	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	Enterobacter cloacae_M	NA	AMR	6	407	0.014742014742014743
msr	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	6	127	0.047244094488188976
msr	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	Enterobacter hormaechei_A	NA	AMR	206	6055	0.03402146985962015
msr	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	Enterobacter kobei	Enterobacter cloacae complex	AMR	17	759	0.022397891963109356
msr	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	Enterobacter ludwigii	Enterobacter cloacae complex	AMR	1	223	0.004484304932735426
msr	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	Enterobacter mori	NA	AMR	4	44	0.09090909090909091
msr	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	Enterobacter roggenkampii	NA	AMR	20	509	0.03929273084479371
msr	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN	Enterobacter sichuanensis	NA	AMR	16	61	0.26229508196721313
multi_Cu_ox	COPPER	COPPER	Enterobacter asburiae	Enterobacter cloacae complex	STRESS	28	53	0.5283018867924528
multi_Cu_ox	COPPER	COPPER	Enterobacter asburiae_B	NA	STRESS	169	228	0.7412280701754386
multi_Cu_ox	COPPER	COPPER	Enterobacter asburiae_D	NA	STRESS	4	15	0.26666666666666666
multi_Cu_ox	COPPER	COPPER	Enterobacter asburiae_E	NA	STRESS	4	4	1
multi_Cu_ox	COPPER	COPPER	Enterobacter bugandensis	NA	STRESS	54	230	0.23478260869565218
multi_Cu_ox	COPPER	COPPER	Enterobacter chengduensis	NA	STRESS	71	76	0.9342105263157895
multi_Cu_ox	COPPER	COPPER	Enterobacter chuandaensis	NA	STRESS	3	6	0.5
multi_Cu_ox	COPPER	COPPER	Enterobacter cloacae	Enterobacter cloacae complex	STRESS	249	457	0.5448577680525164
multi_Cu_ox	COPPER	COPPER	Enterobacter cloacae_I	NA	STRESS	35	39	0.8974358974358975
multi_Cu_ox	COPPER	COPPER	Enterobacter cloacae_M	NA	STRESS	379	407	0.9312039312039312
multi_Cu_ox	COPPER	COPPER	Enterobacter cloacae_N	NA	STRESS	1	6	0.16666666666666666
multi_Cu_ox	COPPER	COPPER	Enterobacter cloacae_P	NA	STRESS	6	9	0.6666666666666666
multi_Cu_ox	COPPER	COPPER	Enterobacter dykesii	NA	STRESS	1	7	0.14285714285714285
multi_Cu_ox	COPPER	COPPER	Enterobacter hormaechei	Enterobacter cloacae complex	STRESS	119	127	0.937007874015748
multi_Cu_ox	COPPER	COPPER	Enterobacter hormaechei_A	NA	STRESS	4822	6055	0.7963666391412056
multi_Cu_ox	COPPER	COPPER	Enterobacter kobei	Enterobacter cloacae complex	STRESS	699	759	0.9209486166007905
multi_Cu_ox	COPPER	COPPER	Enterobacter ludwigii	Enterobacter cloacae complex	STRESS	71	223	0.3183856502242152
multi_Cu_ox	COPPER	COPPER	Enterobacter mori	NA	STRESS	11	44	0.25
multi_Cu_ox	COPPER	COPPER	Enterobacter quasihormaechei	NA	STRESS	11	23	0.4782608695652174
multi_Cu_ox	COPPER	COPPER	Enterobacter roggenkampii	NA	STRESS	386	509	0.7583497053045186
multi_Cu_ox	COPPER	COPPER	Enterobacter sichuanensis	NA	STRESS	27	61	0.4426229508196721
multi_Cu_ox	COPPER	COPPER	Enterobacter soli	NA	STRESS	18	23	0.782608695652174
multi_Cu_ox	COPPER	COPPER	Enterobacter sp013927005	NA	STRESS	11	11	1
multi_Cu_ox	COPPER	COPPER	Enterobacter vonholyi	NA	STRESS	4	18	0.2222222222222222
multi_Cu_ox	COPPER	COPPER	Enterobacter_A timonensis	NA	STRESS	1	3	0.3333333333333333
multi_Cu_ox	COPPER	COPPER	Enterobacter_D kobei_A	NA	STRESS	4	4	1
multi_Cu_ox	COPPER	COPPER	Enterobacter_D sp001888805	NA	STRESS	1	1	1
pmrC_gen	COLISTIN	COLISTIN	Enterobacter asburiae	Enterobacter cloacae complex	AMR	4	53	0.07547169811320754
pmrC_gen	COLISTIN	COLISTIN	Enterobacter asburiae_B	NA	AMR	4	228	0.017543859649122806
pmrC_gen	COLISTIN	COLISTIN	Enterobacter cloacae	Enterobacter cloacae complex	AMR	3	457	0.006564551422319475
pmrC_gen	COLISTIN	COLISTIN	Enterobacter cloacae_M	NA	AMR	3	407	0.007371007371007371
pmrC_gen	COLISTIN	COLISTIN	Enterobacter hormaechei	Enterobacter cloacae complex	AMR	3	127	0.023622047244094488
pmrC_gen	COLISTIN	COLISTIN	Enterobacter hormaechei_A	NA	AMR	48	6055	0.007927332782824112
pmrC_gen	COLISTIN	COLISTIN	Enterobacter kobei	Enterobacter cloacae complex	AMR	34	759	0.04479578392621871
pmrC_gen	COLISTIN	COLISTIN	Enterobacter ludwigii	Enterobacter cloacae complex	AMR	1	223	0.004484304932735426
pmrC_gen	COLISTIN	COLISTIN	Enterobacter roggenkampii	NA	AMR	10	509	0.019646365422396856
pmrC_gen	COLISTIN	COLISTIN	Enterobacter sp013927005	NA	AMR	1	11	0.09090909090909091
